"Acta Ginecologica","Acta Ginecol. (Madr.)",""
"Acta Gynaecologica et Obstetrica Hispano-Lusitana","Acta Gynaecol. Obstet. Hisp. Lusit.",""
"Acta Haematologica","Acta Haematol.",""
"Acta Haematologica Polonica","Acta Haematol. Pol.",""
"Acta Hepato-Gastroenterologica","Acta Hepatogastroenterol. (Stuttg.)",""
"Acta Hepato-Splenologica","Acta Hepatosplenol.",""
"Acta hepatologica","Act Hepato",""
"Acta Histochemica","Acta Histochem.",""
"Acta histochemica et cytochemica","Acta Histochem Cytochem",""
"Acta Histochemica. Supplementband","Acta Histochem. Suppl.",""
"Acta historiae rerum naturalium necnon technicarum. Special issue","Acta Hist Rerum Nat Tech",""
"Acta historica Leopoldina","Acta Hist Leopoldina",""
"Acta historica medicinae, pharmaciae, veterinae","Acta Hist Med Pharm Vet (Beograd)",""
"Acta Historica Scientiarum Naturalium et Medicinalium","Acta Hist. Sci. Nat. Med.",""
"Acta historico-medica vallisoletana. Monografias","Acta Hist Med Vallisoletana Monogr",""
"Acta Horticulturae","Acta Hortic.",""
"Acta Hospitalia","Acta Hosp.",""
"Acta Hydrochimica et Hydrobiologica","Acta Hydroch. Hydrob.",""
"Acta Hydrophysica","Acta Hydrophys.",""
"Acta Iberica Radiologica-Cancerologica","Acta Iber. Radiol. Cancerol.",""
"Acta Instituti Forestalis Zvolenensis","Acta Inst. For. Zvolen.",""
"Acta Isotopica","Acta Isot. (Padova)",""
"Acta Leidensia","Acta Leiden.",""
"Acta Leprologica","Acta Leprol.",""
"Acta Manilana","Acta Manila Ser A",""
"Acta Materialia","Acta Mater.",""
"Acta Mathematica Academiae Scientiarum Hungaricae","Acta Math. Acad. Sci. Hung.",""
"Acta Mechanica","Acta Mech.",""
"Acta Mechanica Sinica","Acta Mech. Sin.",""
"Acta Mechanica Solida Sinica","Acta Mech. Solida Sin.",""
"Acta medica","Acta Medica Cordoba",""
"Acta Medica (Hradec Kralove)","Acta Medica (Hradec Kralove)",""
"Acta medica (Hradec Kralove) / Universitas Carolina, Facultas Medica Hradec Kralove","Acta Medica (Hradec Kralove)",""
"Acta Medica (Hradec Kralove). Supplementum","Acta Medica (Hradec Kralove) Suppl.",""
"Acta medica (Hradec Kralove). Supplementum Universitas Carolina, Facultas Medica Hradec Kralove","Acta Medica (Hradec Kralove) Suppl",""
"Acta Medica Academiae Scientiarum Hungaricae","Acta Med. Acad. Sci. Hung.",""
"Acta Medica Austriaca","Acta Med. Austriaca",""
"Acta Medica Austriaca. Supplement","Acta Med. Austriaca. Suppl.",""
"Acta medica auxologica","Acta Med Auxol (Milano)",""
"Acta medica Catholica","Acta Med Cathol",""
"Acta medica colombiana : AMC : organo de la Asociacion Columbiana de Medicina Interna","Acta Med Colomb",""
"Acta medica costarricense","Acta Med Costarric",""
"Acta Medica Croatica","Acta Med. Croatica",""
"Acta medica Croatica : casopis Hravatske akademije medicinskih znanosti","Acta Med Croatica",""
"Acta medica de Tenerife","Acta Med Tenerife",""
"Acta medica del valle","Acta Med Valle",""
"Acta medica dominicana : revista cientifica para medicos","Acta Med Dom",""
"Acta Medica et Biologica","Acta Med. Biol. (Niigata)",""
"Acta medica hidalguense","Acta Med Hidalguense",""
"Acta medica hispanica","Acta Med Hisp",""
"Acta Medica Hungarica","Acta Med. Hung.",""
"Acta medica Indonesiana","Acta Med Indones",""
"Acta Medica Iranica","Acta Med. Iran.",""
"Acta medica Italica di malattie infettive e parassitarie","Acta Med Ital Mal Infett Parassit",""
"Acta Medica Italica di Medicina Tropicale e Subtropicale e di Gastroenterologia","Acta Med. Ital. Med. Trop. Subtrop. Gastroenterol.",""
"Acta Medica Iugoslavica","Acta Med. Iugosl.",""
"Acta Medica Nagasakiensia","Acta Med. Nagasaki.",""
"Acta Medica Okayama","Acta Med. Okayama",""
"Acta medica Orientalia","Acta Med Orient",""
"Acta medica Patavina","Acta Med Patav",""
"Acta medica Patavina. Supplemento","Acta Med Patavina Suppl",""
"Acta Medica Philippina","Acta Med. Philipp.",""
"Acta Medica Polona","Acta Med. Pol.",""
"Acta Medica Portuguesa","Acta Med. Port.",""
"Acta medica romana; annali della Facolta di medicina e chirurgia, Universita cattolica del Sacro Cuore","Acta Med Rom",""
"Acta Medica Scandinavica","Acta Med. Scand.",""
"Acta Medica Scandinavica. Supplementum","Acta Med. Scand. Suppl.",""
"Acta Medica Veterinaria","Acta Med. Vet. (Napoli)",""
"Acta medica Vietnamica","Acta Med Vietnam",""
"Acta medicae historiae Patavina","Acta Med Hist Patav",""
"Acta Medicinae Legalis et Socialis","Acta Med. Leg. Soc. (Liege)",""
"Acta medicinae Okayama","Acta Med Okayama",""
"Acta Metallurgica","Acta Metall.",""
"Acta Metallurgica et Materialia","Acta Metall. Mater.",""
"Acta Metallurgica Sinica","Acta Metall. Sinica",""
"Acta Microbiologica Academiae Scientiarum Hungaricae","Acta Microbiol. Acad. Sci. Hung.",""
"Acta Microbiologica Bulgarica","Acta Microbiol. Bulg.",""
"Acta Microbiologica et Immunologica Hungarica","Acta Microbiol. Immunol. Hung.",""
"Acta Microbiologica Hungarica","Acta Microbiol. Hung.",""
"Acta Microbiologica Polonica","Acta Microbiol. Pol.",""
"Acta Microbiologica Polonica. Series A, Microbiologia Generalis","Acta Microbiol. Pol. A",""
"Acta microbiologica Polonica. Series A: Microbiologia generalis","Acta Microbiol Pol A",""
"Acta Microbiologica Polonica. Series B, Microbiologia Applicata","Acta Microbiol. Pol. B",""
"Acta microbiologica Polonica. Series B: Microbiologia applicata","Acta Microbiol Pol B",""
"Acta microbiologica Sinica","Acta Microbiol Sin",""
"Acta Microbiologica, Virologica et Immunologica","Acta Microbiol. Virol. Immunol. (Sofiia)",""
"Acta Morphologica Academiae Scientiarum Hungaricae","Acta Morphol. Acad. Sci. Hung.",""
"Acta morphologica Academiae Scientiarum Hungaricae. Supplementum","Acta Morphol Acad Sci Hung Suppl",""
"Acta Morphologica Hungarica","Acta Morphol. Hung.",""
"Acta Morphologica Neerlando-Scandinavica","Acta Morphol. Neerl.-Scand.",""
"Acta Musei Napocensis","Acta Mus Napocensis",""
"Acta myologica : myopathies and cardiomyopathies : official journal of the Mediterranean Society of Myology / edited by the Gaetano Conte Academy for the study of striated muscle diseases","Acta Myol",""
"Acta Médica Costarricense","Acta méd. costarric.",""
"Acta Neurobiologiae Experimentalis","Acta Neurobiol. Exp. (Warsz.)",""
"Acta Neurochirurgica","Acta Neurochir. (Wien)",""
"Acta neurochirurgica. Supplement","Acta Neurochir Suppl",""
"Acta Neurochirurgica. Supplementum","Acta Neurochir. Suppl. (Wien)",""
"Acta Neurologica","Acta Neurol. (Napoli)",""
"Acta Neurologica Belgica","Acta Neurol. Belg.",""
"Acta Neurologica et Psychiatrica Belgica","Acta Neurol. Psychiatr. Belg.",""
"Acta Neurologica Latinoamericana","Acta Neurol. Latinoam.",""
"Acta Neurologica Scandinavica","Acta Neurol. Scand.",""
"Acta Neurologica Scandinavica. Supplementum","Acta Neurol. Scand. Suppl.",""
"Acta neurologica Taiwanica","Acta Neurol Taiwan",""
"Acta Neurologica. Quaderni","Acta Neurol. [Quad.] (Napoli)",""
"Acta Neuropathologica","Acta Neuropathol. (Berl.)",""
"Acta Neuropathologica. Supplement","Acta Neuropathol. Suppl. (Berl.)",""
"Acta neuropathologica. Supplementum","Acta Neuropathol Suppl",""
"Acta Neurovegetativa","Acta Neuroveg. (Wien)",""
"Acta neurovegetativa. Supplementum","Acta Neuroveg Suppl",""
"Acta numismatica","Acta Numis",""
"Acta Obstetrica et Gynaecologica Japonica","Acta Obstet. Gynaecol. Jpn.",""
"Acta Obstetrica y Ginecologica Hispano-Lusitana","Acta Obstet. Ginecol. Hisp. Lusit.",""
"Acta Obstetrica y Ginecologica Hispano-Lusitana. Suplemento","Acta Obstet. Ginecol. Hisp. Lusit. Suppl.",""
"Acta Obstetricia et Gynecologica Scandinavica","Acta Obstet. Gynecol. Scand.",""
"Acta Obstetricia et Gynecologica Scandinavica. Supplement","Acta Obstet. Gynecol. Scand. Suppl.",""
"Acta Oceanologica Sinica","Acta Oceanolog. Sin.",""
"Acta Odontologica Latinoamericana","Acta Odontol. Latinoam.",""
"Acta odontologica latinoamericana : AOL","Acta Odontol Latinoam",""
"Acta Odontologica Scandinavica","Acta Odontol. Scand.",""
"Acta Odontologica Scandinavica. Supplementum","Acta Odontol. Scand. Suppl.",""
"Acta Odontologica Venezolana","Acta Odontol. Venez.",""
"Acta Oecologica","Acta Oecol.",""
"Acta of bioengineering and biomechanics / Wroclaw University of Technology","Acta Bioeng Biomech",""
"Acta Oncologica","Acta Oncol.",""
"Acta oncologica (Stockholm, Sweden)","Acta Oncol",""
"Acta Ophthalmologica","Acta Ophthalmol. (Copenh.)",""
"Acta Ophthalmologica Scandinavica","Acta Ophthalmol. Scand.",""
"Acta Ophthalmologica Scandinavica. Supplement","Acta Ophthalmol. Scand. Suppl.",""
"Acta Ophthalmologica. Supplement","Acta Ophthalmol. Suppl.",""
"Acta Ophthalmologica. Supplementum","Acta Ophthalmol. Suppl.",""
"Acta Orthopaedica","Acta Orthop.",""
"Acta Orthopaedica Belgica","Acta Orthop. Belg.",""
"Acta orthopaedica et traumatologica turcica","Acta Orthop Traumatol Turc",""
"Acta Orthopaedica Scandinavica","Acta Orthop. Scand.",""
"Acta Orthopaedica Scandinavica. Supplementum","Acta Orthop. Scand. Suppl.",""
"Acta Orthopaedica. Supplementum","Acta Orthop. Suppl.",""
"Acta ortopedica mexicana","Acta Ortop Mex",""
"Acta Oto-Laryngologica","Acta Otolaryngol. (Stockh.)",""
"Acta Oto-Laryngologica. Supplement","Acta Otolaryngol. Suppl. (Stockh.)",""
"Acta oto-laryngologica. Supplementum","Acta Otolaryngol Suppl",""
"Acta Oto-Rhino-Laryngologica Belgica","Acta Otorhinolaryngol. Belg.",""
"Acta Oto-Rino-Laringologica Ibero-Americana","Acta Otorinolaryngol. Iber. Am.",""
"Acta Otorhinolaryngologica Italica","Acta Otorhinolaryngol. Ital.",""
"Acta otorhinolaryngologica Italica : organo ufficiale della Societa italiana di otorinolaringologia e chirurgia cervico-facciale","Acta Otorhinolaryngol Ital",""
"Acta Otorrinolaringologica Espanola","Acta Otorrinolaringol. Esp.",""
"Acta Paediatrica","Acta Paediatr.",""
"Acta paediatrica (Oslo, Norway : 1992)","Acta Paediatr",""
"Acta paediatrica (Oslo, Norway : 1992). Supplement","Acta Paediatr Suppl",""
"Acta Paediatrica Academiae Scientiarum Hungaricae","Acta Paediatr. Acad. Sci. Hung.",""
"Acta Paediatrica Belgica","Acta Paediatr. Belg.",""
"Acta Paediatrica Hungarica","Acta Paediatr. Hung.",""
"Acta Paediatrica Japonica","Acta Paediatr. Jpn.",""
"Acta paediatrica Japonica; Overseas edition","Acta Paediatr Jpn",""
"Acta paediatrica Latina","Acta Paediatr Lat",""
"Acta Paediatrica Scandinavica","Acta Paediatr. Scand.",""
"Acta Paediatrica Scandinavica. Supplement","Acta Paediatr. Scand. Suppl.",""
"Acta Paediatrica Taiwanica","Acta Paediatr. Taiwan.",""
"Acta Paediatrica. Supplement","Acta Paediatr. Suppl.",""
"Acta paediatrica. Supplementum","Acta Paediatr Suppl",""
"Acta paedologica","Acta Paedolog",""
"Acta Paedopsychiatrica","Acta Paedopsychiatr.",""
"Acta Palaeobotanica","Acta Palaeobot.",""
"Acta palaeontologica Polonica","Acta Palaeontol Pol",""
"Acta Pathologica et Microbiologica Scandinavica","Acta Pathol. Microbiol. Scand.",""
"Acta Pathologica et Microbiologica Scandinavica. Section A, Pathology","Acta Pathol. Microbiol. Scand. [A]",""
"Acta Pathologica et Microbiologica Scandinavica. Section B, Microbiology","Acta Pathol. Microbiol. Scand. [B]",""
"Acta Pathologica et Microbiologica Scandinavica. Section B, Microbiology and Immunology","Acta Pathol. Microbiol. Scand. [B] Microbiol. Immunol.",""
"Acta pathologica et microbiologica Scandinavica. Section B: Microbiology and immunology","Acta Pathol Microbiol Scand [B] Microbiol Immunol",""
"Acta Pathologica et Microbiologica Scandinavica. Section C, Immunology","Acta Pathol. Microbiol. Scand. [C]",""
"Acta Pathologica et Microbiologica Scandinavica. Supplement","Acta Pathol. Microbiol. Scand. Suppl.",""
"Acta pathologica et microbiologica Scandinavica. Supplementum","Acta Pathol Microbiol Scand Suppl",""
"Acta Pathologica Japonica","Acta Pathol. Jpn.",""
"Acta Pathologica, Microbiologica, et Immunologica Scandinavica. Section A, Pathology","Acta Pathol. Microbiol. Immunol. Scand. [A]",""
"Acta Pathologica, Microbiologica, et Immunologica Scandinavica. Section B, Microbiology","Acta Pathol. Microbiol. Immunol. Scand. [B]",""
"Acta Pathologica, Microbiologica, et Immunologica Scandinavica. Section C, Immunology","Acta Pathol. Microbiol. Immunol. Scand. [C]",""
"Acta Pathologica, Microbiologica, et Immunologica Scandinavica. Supplement","Acta Pathol. Microbiol. Immunol. Scand. Suppl.",""
"Acta Pediatrica Espanola","Acta Pediatr. Esp.",""
"Acta Pharmaceutica (Zagreb, Croatia)","Acta Pharm. (Zagreb, Croatia)",""
"Acta Pharmaceutica Hungarica","Acta Pharm. Hung.",""
"Acta pharmaceutica internationalia","Acta Pharm Int",""
"Acta pharmaceutica Jugoslavica","Acta Pharm Jugosl",""
"Acta Pharmaceutica Nordica","Acta Pharm. Nord.",""
"Acta Pharmaceutica Suecica","Acta Pharm. Suec.",""
"Acta Pharmacologica et Toxicologica","Acta Pharmacol. Toxicol. (Copenh.)",""
"Acta Pharmacologica Sinica","Acta Pharmacol. Sin.",""
"Acta Physica","Acta Phys.",""
"Acta Physica Austriaca","Acta Phys. Austriaca",""
"Acta Physica Debrecina","Acta Phys. Debrecina",""
"Acta Physica et Chimica Debrecina","Acta Phys. Chim. Debrecina",""
"Acta Physica Polonica","Acta Phys. Pol.",""
"Acta Physica Polonica A","Acta Phys. Pol. A",""
"Acta Physica Polonica B","Acta Phys. Pol. B",""
"Acta Physica Polonica Proceedings Supplement","Acta Phys. Pol. B. Proc. Suppl.",""
"Acta Physica Polonica, A","Acta Phys. Pol., A",""
"Acta Physica Polonica, B","Acta Phys. Pol., B",""
"Acta Physico-Chimica Sinica","Acta Phys. Chim. Sin.",""
"Acta physiologiae plantarum / Polish Academy of Sciences, Committee of Plant Physiology Genetics and Breeding","Acta Physiol Plant",""
"Acta Physiologica","Acta Physiol.",""
"Acta physiologica (Oxford, England)","Acta Physiol (Oxf)",""
"Acta Physiologica Academiae Scientiarum Hungaricae","Acta Physiol. Acad. Sci. Hung.",""
"Acta Physiologica et Pharmacologica Bulgarica","Acta Physiol. Pharmacol. Bulg.",""
"Acta Physiologica et Pharmacologica Latinoamericana","Acta Physiol. Pharmacol. Latinoam.",""
"Acta physiologica et pharmacologica latinoamericana : organo de la Asociacion Latinoamericana de Ciencias Fisiologicas y de la Asociacion Latinoamericana de Farmacologia","Acta Physiol Pharmacol Latinoam",""
"Acta Physiologica et Pharmacologica Neerlandica","Acta Physiol. Pharmacol. Neerl.",""
"Acta Physiologica Hungarica","Acta Physiol. Hung.",""
"Acta physiologica latino americana","Acta Physiol Lat Am",""
"Acta Physiologica Latinoamericana","Acta Physiol. Lat. Am.",""
"Acta Physiologica Polonica","Acta Physiol. Pol.",""
"Acta Physiologica Scandinavica","Acta Physiol. Scand.",""
"Acta Physiologica Scandinavica. Supplementum","Acta Physiol. Scand. Suppl.",""
"Acta Physiologica, Pharmacologica et Therapeutica Latinoamericana","Acta Physiol. Pharmacol. Ther. Latinoam.",""
"Acta physiologica, pharmacologica et therapeutica latinoamericana : organo de la Asociacion Latinoamericana de Ciencias Fisiologicas y [de] la Asociacion Latinoamericana de Farmacologia","Acta Physiol Pharmacol Ther Latinoam",""
"Acta physiotherapica et rheumatologica Belgica","Acta Physiother Rheumatol Belg",""
"Acta Phytogeographica Suecica","Acta Phytogeogr. Suec.",""
"Acta Phytomedica","Acta Phytomed.",""
"Acta Poloniae historica","Acta Pol Hist",""
"Acta Poloniae Pharmaceutica","Acta Pol. Pharm.",""
"Acta Polymerica","Acta Polym.",""
"Acta Polytechnica Scandinavica - Chemical Technology Series","Acta Polytech. Scand., Chem. Technol. Ser",""
"Acta protozoologica","Acta Protozool",""
"Acta Psiquiatrica y Psicologica de America Latina","Acta Psiquiatr. Psicol. Am. Lat.",""
"Acta Psychiatrica Belgica","Acta Psychiatr. Belg.",""
"Acta psychiatrica et neurologica","Acta Psychiatr Neurol",""
"Acta psychiatrica et neurologica Scandinavica","Acta Psychiatr Neurol Scand",""
"Acta psychiatrica et neurologica Scandinavica. Supplementum","Acta Psychiatr Neurol Scand Suppl",""
"Acta psychiatrica et neurologica. Supplementum","Acta Psychiatr Neurol Suppl",""
"Acta Psychiatrica Scandinavica","Acta Psychiatr. Scand.",""
"Acta Psychiatrica Scandinavica. Supplementum","Acta Psychiatr. Scand. Suppl.",""
"Acta Psychologica","Acta Psychol. (Amst.)",""
"Acta psychotherapeutica et psychosomatica","Acta Psychother Psychosom",""
"Acta psychotherapeutica, psychosomatica et orthopaedagogica","Acta Psychother Psychosom Orthopaedagog",""
"Acta Radiologica","Acta Radiol.",""
"Acta radiologica (Stockholm, Sweden : 1987)","Acta Radiol",""
"Acta radiologica et cancerologica. Bohemoslovencia","Acta Radiol Cancerol",""
"Acta Radiologica. Diagnosis","Acta Radiol. Diagn. (Stockh.)",""
"Acta Radiologica. Oncology","Acta Radiol. Oncol.",""
"Acta Radiologica. Oncology, Radiation, Physics, Biology","Acta Radiol. Oncol. Radiat. Phys. Biol.",""
"Acta Radiologica. Supplementum","Acta Radiol. Suppl.",""
"Acta Radiologica. Therapy, Physics, Biology","Acta Radiol. Ther. Phys. Biol.",""
"Acta radiologica: diagnosis","Acta Radiol Diagn (Stockh)",""
"Acta radiologica: oncology, radiation, physics, biology","Acta Radiol Oncol Radiat Phys Biol",""
